time_s,stage,Ip_MA,loop_voltage_V,flux_consumed_Wb,q95,internal_inductance,vertical_stability_margin,line_average_density_1e19_m3,major_radius_m,minor_radius_m,elongation,triangularity,vertical_position_m,I_CS1_kA,I_CS2_kA,I_CS3_kA,I_PF1_kA,I_PF2_kA,I_PF3_kA,I_PF4_kA,I_Div1_kA,I_Div2_kA,I_VS_bias_kA,note
0.64,rampup,1.732,16.383297388031885,13.266976990722771,4.1037677016685645,0.9307535403337128,0.32922606210011385,0.5204943485760263,1.85,0.3711711056329158,1.207739378998861,0.07886968949943061,0.0,17.706990690278317,16.10932092037109,14.706990690278317,4.402087826496014,4.1281317397440205,2.48836301378131,-0.3312265551857976,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.66,rampup,1.808,16.27483631820717,13.593558327785162,4.09731168560757,0.9294623371215139,0.3288387011364542,0.5453500104108561,1.85,0.3725914291663346,1.211612988635458,0.08080649431772904,0.0,17.697193250166446,16.096257666888594,14.697193250166444,4.415645460224103,4.148468190336154,2.509045998786535,-0.29869512054126757,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.68,rampup,1.8840000000000001,16.163524987339883,13.917941940840633,4.090686011151184,0.9281372022302367,0.32844116066907103,0.5708588570679433,1.85,0.3740490775467396,1.2155883933092897,0.08279419665464494,0.0,17.68746174177478,16.083282322366376,14.687461741774781,4.429559376582514,4.169339064873771,2.5298053300696868,-0.26612636104975146,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.7,rampup,1.9599999999999997,16.049428174090078,14.24007147245493,4.083894534172028,0.9267789068344057,0.3280336720503217,0.5970060434376905,1.85,0.3755432024821537,1.2196632794967828,0.08483163974839147,0.0,17.677797855826352,16.070397141101804,14.677797855826352,4.44382147823874,4.190732217358109,2.5506392724880844,-0.23352112500322636,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.72,rampup,2.0359999999999996,15.932610657117811,14.55989186076701,4.076941110542727,0.9253882221085453,0.3276164666325636,0.6237767244105015,1.85,0.37707295568060006,1.2238353336743637,0.08691766683718194,0.0,17.66820324417699,16.05760432556932,14.66820324417699,4.458423667860273,4.212635501790409,2.5715460908990475,-0.20088026069366893,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.74,rampup,2.112,15.813137215083145,14.87734933948902,4.069829596135902,0.9239659192271803,0.32718977576815406,0.6511560548767793,1.85,0.3786374888501016,1.228102242318459,0.08905112115922956,0.0,17.65867951981533,16.04490602642044,14.65867951981533,4.473357848114607,4.2350367721719095,2.5925240501598967,-0.16820461641305606,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.76,rampup,2.1879999999999997,15.691072626646136,15.192391437906315,4.062563846824175,0.922512769364835,0.3267538308094505,0.6791291897269273,1.85,0.3802359536986815,1.2324616919054951,0.09123084595274758,0.0,17.64922825686281,16.032304342483748,14.649228256862811,4.488615921669233,4.2579238825038495,2.613571415127952,-0.1354950404533652,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.78,rampup,2.2640000000000002,15.566481670466843,15.504966980877445,4.055147718480169,0.9210295436960338,0.32630886310881013,0.7076812838513485,1.85,0.38186750193436275,1.2369113689118985,0.09345568445594923,0.0,17.639850990573677,16.019801320764902,14.639850990573677,4.504189791191645,4.281284686787466,2.6346864506605323,-0.10275238110657264,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.8,rampup,2.34,15.439429125205324,15.815026088834166,4.047585066976508,0.9195170133953015,0.3258551040185904,0.7367974921404465,1.85,0.38353128526516833,1.2414489598140954,0.09572447990704777,0.0,17.630549217334973,16.007398956446632,14.630549217334975,4.520071359349334,4.3051070390240005,2.6558674216149574,-0.06997748666465609,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.82,rampup,2.4159999999999995,15.30997976952164,16.122520177781436,4.039879748185812,0.9179759496371623,0.3253927848911487,0.7664629694846242,1.85,0.38522645539912137,1.2460721510885129,0.09803607554425643,0.0,17.62132439466656,15.995099192888743,14.621324394666557,4.536252528809795,4.329378793214692,2.677112592848548,-0.03717120541959218,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.84,rampup,2.492,15.178198382075848,16.42740195929741,4.032035617980705,0.916407123596141,0.3249221370788423,0.796662870774285,1.85,0.3869521640442448,1.2507786292115768,0.10038931460578843,0.0,17.612177941221077,15.982903921628104,14.612177941221077,4.552725202240518,4.354087803360778,2.698420229218624,-0.004334385663357421,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.86,rampup,2.5679999999999996,15.044149741528004,16.729625440533447,4.02405653223381,0.9148113064467619,0.3244433919340286,0.8273823508998323,1.85,0.3887075629085618,1.255566080659714,0.10278304032985705,0.0,17.603111236783995,15.970814982378663,14.603111236783997,4.569481282308999,4.379221923463498,2.719788595582505,0.02853212431207064,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.88,rampup,2.644,14.90789862653817,17.02914592421411,4.015946346817748,0.9131892693635496,0.32395678080906487,0.8586065647516692,1.85,0.39049180370009534,1.2604321919093509,0.10521609595467551,0.0,17.594125622273577,15.958834163031435,14.594125622273577,4.586512671682728,4.4047690075240915,2.7412159567975105,0.061427476214715504,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.9,rampup,2.7199999999999998,14.769509815766405,17.325920008637155,4.007708917605143,0.9115417835210287,0.32346253505630856,0.8903206672201986,1.85,0.3923040381268685,1.265374649436914,0.10768732471845704,0.0,17.585222399740886,15.946963199654514,14.585222399740886,4.603811273029199,4.430716909543799,2.7627005777209606,0.09435082175259951,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.92,rampup,2.7960000000000003,14.629048087872766,17.619905587673546,3.9993481004686173,0.9098696200937234,0.322960886028117,0.9225098131958246,1.85,0.3941434178969042,1.2703911397188297,0.1101955698594149,0.0,17.576402832369794,15.935203776493058,14.576402832369794,4.621368989015903,4.457053483523856,2.784240723210175,0.12730131263374656,0.0,0.0,0.0,rampup_current_and_shape_evolution
0.94,rampup,2.872,14.486578221517311,17.911061850767446,3.9908677512807924,0.9081735502561584,0.32245206507684754,0.9551591575689495,1.85,0.39600909471822565,1.2754793492315246,0.1127396746157623,0.0,17.567668144476976,15.923557525969303,14.567668144476977,4.639177722310336,4.483766583465504,2.8058346581224742,0.16027810056617908,0.0,0.0,0.0,rampup_current_and_shape_evolution
